MAC Address,Device Type
C2-29-98-D7-C4-F0,D_4
A1-6B-40-00-BB-16,A_1
91-33-03-C8-3E-0A,D_4
A0-C0-CB-1B-15-C9,A_1
72-E6-ED-71-B3-48,A_1
D5-20-28-71-5E-99,D_4
4A-C8-2C-53-D0-2A,B_2
04-52-06-7D-50-50,D_4
BE-F6-C3-1F-AE-B0,A_1
69-4D-B5-96-39-C2,B_2
8A-3A-68-9D-18-A5,D_4
79-04-43-43-21-8C,C_3
C8-5D-C1-43-65-78,A_1
C4-34-87-7B-B0-10,B_2
F1-16-B1-03-6D-8E,A_1
E6-0B-FC-C5-81-B2,D_4
0E-E7-E6-17-2F-CD,A_1
C7-F9-94-46-26-14,C_3
72-7B-1B-03-C2-BE,D_4
E7-3E-96-08-85-5B,C_3
19-68-AC-9A-43-DF,B_2
BD-17-55-40-6A-2E,C_3
13-81-38-DB-77-8B,D_4
75-1C-7C-24-9D-5E,D_4
F7-ED-BA-5C-82-4B,A_1
00-DD-3A-BC-44-7A,C_3
C4-D0-3A-47-9E-A2,A_1
3B-C7-64-D4-B8-61,C_3
18-32-ED-F9-3C-D2,D_4
58-74-58-2D-30-89,B_2
AE-72-8A-76-86-D7,B_2
29-38-59-92-FB-DF,C_3
76-6A-1B-EF-AA-D6,B_2
86-BD-3B-41-D3-92,A_1
FE-82-DD-B2-5B-00,C_3
71-7B-A5-44-6E-39,D_4
84-54-B9-0A-DA-A4,B_2
47-2A-E1-45-31-B0,C_3
C0-9B-64-7A-46-8C,B_2
BE-E4-F6-B6-AC-30,A_1
87-BC-32-93-27-42,D_4
9F-44-B5-B0-67-D4,B_2
ED-F1-2E-61-94-8F,A_1
68-1A-0C-F2-FE-39,B_2
A7-7C-A4-0B-E9-8F,D_4
E2-BD-49-2C-63-20,A_1
B5-02-48-15-F2-4E,D_4
38-1D-2B-C2-EA-6F,C_3
50-D3-89-6B-1B-31,D_4
08-27-FF-02-44-09,B_2
66-E4-D4-2F-9F-05,D_4
13-D6-34-55-9F-77,D_4
D9-E5-66-33-3A-63,B_2
BF-A5-92-DD-10-1C,C_3
88-6C-68-D8-A2-7F,C_3
49-84-4A-5B-91-E9,D_4
7E-0D-00-A9-7D-82,D_4
E8-F4-E3-8E-92-5F,D_4
F7-19-EB-25-E2-1E,D_4
30-A8-4D-3B-EC-06,A_1
EF-0B-AE-91-75-D7,B_2
0B-C3-B4-4E-AA-DF,B_2
94-85-4B-5D-D5-9C,C_3
94-00-3A-AC-6B-2E,D_4
68-02-E4-F4-3C-C6,A_1
4A-11-40-6E-F7-DB,D_4
93-27-D6-BB-95-41,A_1
5F-56-F6-B9-EE-30,C_3
FB-7B-F9-14-83-84,B_2
4E-5C-3D-07-D8-9E,C_3
79-71-92-EF-43-D7,B_2
00-9D-EF-52-E1-FB,C_3
7B-F6-1B-8E-44-14,B_2
09-74-EC-1D-0D-11,A_1
78-4C-4C-72-17-72,A_1
C7-88-56-C8-2A-BB,B_2
6B-93-22-46-61-BF,B_2
B9-5A-F7-05-D5-56,A_1
C5-95-DF-CE-31-7A,B_2
EC-50-7F-4D-CC-6B,B_2
EE-7B-CC-C3-B0-5F,B_2
00-47-00-ED-42-B9,C_3
A2-6E-4F-4A-5F-7E,D_4
B1-E5-C4-4D-DD-81,C_3
02-E1-F2-61-1C-D5,B_2
47-F8-F9-24-9D-E5,D_4
7F-F4-87-B5-78-29,D_4
FB-BA-8E-14-44-84,D_4
B1-85-16-4B-D8-6F,B_2
00-81-F7-EB-DC-34,B_2
B1-57-31-9F-BF-6B,D_4
F9-91-4D-1F-12-70,D_4
46-EE-88-5C-38-C2,B_2
4E-A7-75-84-48-F2,D_4
43-8A-89-F8-D4-28,A_1
8F-3C-47-58-C8-CE,C_3
4D-FC-88-2D-E9-A6,D_4
7F-4C-C6-89-58-69,C_3
EE-09-E6-9D-E1-67,C_3
30-4C-28-4B-CC-44,A_1
C8-E2-62-9E-08-32,B_2
45-C8-55-42-6E-6F,A_1
36-09-03-F1-6C-A6,C_3
8F-DC-8F-95-32-3D,D_4
82-31-D8-78-BB-B4,A_1
7C-97-24-43-3C-6F,B_2
51-39-FF-E0-32-A5,D_4
9F-C1-45-78-D5-07,B_2
62-E4-47-44-CA-81,B_2
D6-BA-DD-DC-65-41,A_1
56-A8-B8-BE-A1-CA,B_2
49-A9-9B-02-41-81,C_3
11-B0-54-58-79-CF,D_4
F9-80-A7-82-22-A9,B_2
E9-CA-98-7F-B8-F9,C_3
BF-8C-0C-C8-06-14,B_2
ED-0E-DF-D2-A7-A1,A_1
E0-9C-F0-67-D2-04,B_2
9C-0B-5E-DD-2B-11,D_4
F5-C3-D2-25-F9-E6,D_4
20-69-4F-75-81-87,A_1
44-8D-E5-53-68-A8,A_1
B7-E4-40-B1-69-07,D_4
E1-17-63-22-1B-BA,C_3
51-95-BB-DF-9B-68,D_4
59-DF-F3-6E-51-3B,B_2
44-E3-97-FE-40-98,C_3
72-1C-5C-31-9F-EB,A_1
82-63-D1-95-F8-DB,A_1
77-14-02-41-47-5A,A_1
25-35-89-30-7E-C4,D_4
B8-5C-E0-42-A1-6E,B_2
D7-2E-37-D4-5D-23,A_1
F9-22-A0-4E-31-85,C_3
E0-E5-A8-72-F7-13,B_2
82-E3-4F-58-CF-2B,D_4
BA-0E-28-9D-00-E1,C_3
EC-CD-7D-52-39-93,D_4
4C-FF-38-B2-FE-92,B_2
E6-65-00-E2-4E-EB,A_1
BE-64-7A-29-09-20,C_3
44-33-9B-68-BF-E5,A_1
5C-4E-95-32-CE-45,B_2
87-DF-A5-60-8E-B2,D_4
49-FC-A2-30-91-C4,C_3
85-59-0D-15-4E-E0,D_4
AC-D9-CA-02-42-2B,B_2
8F-75-63-47-18-9E,A_1
43-4B-51-48-84-E4,A_1
45-8B-00-3C-C3-9F,B_2
56-C5-AB-1D-BF-9A,B_2
CF-96-45-A3-46-46,A_1
6D-53-14-90-34-7E,C_3
E7-1C-4B-F5-B6-E1,D_4
54-0E-92-2A-1A-32,A_1
B3-98-B9-11-52-17,C_3
CB-A5-72-21-8E-F8,A_1
30-B2-45-BE-A0-69,D_4
3B-76-DB-A0-95-20,B_2
7F-2A-6D-43-3E-F8,D_4
76-CA-75-89-71-C1,D_4
BE-87-6D-7B-1B-89,C_3
5D-B0-78-06-99-2D,B_2
3F-27-EC-3D-A5-59,D_4
C6-B5-97-08-82-34,A_1
DD-E8-2E-5B-FE-AF,D_4
DC-5E-BF-52-2B-30,B_2
AE-31-01-1A-3A-8B,B_2
49-2D-41-3C-FA-00,D_4
DE-D8-FB-E6-6C-26,C_3
AA-F2-50-AB-45-35,A_1
BE-54-28-6B-75-F4,A_1
2F-D2-B8-5D-D8-A6,B_2
D0-DC-7F-B7-FD-6C,D_4
7C-26-7B-3E-B6-44,D_4
73-D3-BC-DB-7A-F1,C_3
11-0B-0C-2C-CB-6A,D_4
39-1C-CB-73-2D-48,D_4
B1-A9-69-F8-CF-52,D_4
87-3A-D5-23-A9-E8,D_4
C7-3A-11-28-22-B9,A_1
29-FA-EA-CD-98-4E,B_2
10-6E-61-37-EA-17,D_4
A2-EC-5A-39-B0-19,A_1
18-EA-47-CE-E8-B1,B_2
CC-8C-7B-08-C9-BF,A_1
66-28-0B-8E-2E-49,A_1
B7-2D-42-A6-5C-08,C_3
89-36-91-38-A7-77,C_3
E6-A0-8B-CE-99-0A,C_3
5D-BD-5F-A8-FF-89,B_2
69-AE-E4-EE-AE-49,C_3
8C-3B-D2-42-F6-65,C_3
36-A3-63-E6-C2-F7,D_4
95-80-25-9A-31-47,D_4
D4-07-B1-64-40-D8,D_4
91-C0-8F-35-58-6D,C_3
C0-FA-4C-E5-77-8E,C_3
92-D9-B5-71-60-3E,D_4
48-80-2E-B1-C8-DD,D_4
9D-C6-7B-81-B6-C4,D_4
4B-CB-16-F7-43-A1,D_4
09-36-9A-22-36-D7,A_1
C4-94-23-BF-32-79,B_2
0C-72-38-36-1F-59,B_2
7F-8C-59-95-3D-66,B_2
73-A2-A7-4E-03-38,B_2
C1-4F-D0-4A-16-B0,B_2
86-66-51-AC-F0-E4,B_2
F3-08-8E-C3-2E-72,D_4
94-FD-31-8A-45-62,D_4
3F-91-74-26-33-E2,A_1
D1-A7-21-B7-9F-9C,A_1
CD-23-6B-A0-96-5E,C_3
A6-91-1C-3C-92-2E,C_3
DA-27-29-1C-54-36,D_4
DD-92-5A-59-7C-ED,A_1
9A-C7-79-BD-F1-72,D_4
DA-7B-44-8F-2D-13,A_1
04-D1-59-68-16-E3,C_3
C3-EC-D0-D4-AA-E8,B_2
1C-DB-5F-D4-39-FA,C_3
AD-68-47-C8-A7-78,B_2
F4-29-2A-B4-4C-F6,C_3
90-33-5D-A6-C0-70,A_1
F3-29-3D-D2-A8-CF,A_1
3A-77-7B-74-27-03,C_3
1C-48-72-18-46-5B,C_3
4A-F3-1B-A4-51-7D,D_4
2F-CD-44-C5-19-A1,B_2
3D-89-87-80-ED-82,D_4
E0-80-C9-FE-14-39,D_4
3E-EE-47-48-6C-10,B_2
8A-AC-02-B3-AD-B7,A_1
B4-99-45-CC-8D-97,B_2
35-99-5E-A3-58-A2,D_4
C6-A8-A4-A2-40-CC,B_2
FD-70-57-0D-FA-29,B_2
28-3B-A9-FF-FA-34,D_4
20-A7-79-F0-2F-1A,D_4
6D-CB-85-38-D6-F4,B_2
64-76-45-91-03-B1,A_1
24-F5-80-48-87-26,A_1
D6-EE-1A-44-43-1B,C_3
B8-19-1D-27-B1-43,C_3
6E-96-67-59-A2-0E,C_3
61-2C-F2-03-93-0E,A_1
32-1E-0D-1F-0C-5E,B_2
4E-28-B3-9A-01-22,B_2
C7-19-7A-BF-1C-15,A_1
30-0B-B4-50-FA-A8,C_3
CA-66-98-97-4F-A6,A_1
EA-DF-38-A3-51-13,D_4
8F-EA-E4-7D-4D-84,D_4
19-8E-B3-8F-CA-EA,D_4
09-58-9D-3F-27-25,D_4
3C-93-F9-D4-73-E4,B_2
FB-E8-CA-04-6F-67,B_2
76-DB-1B-BF-37-E3,B_2
2F-E4-06-D8-E9-26,A_1
F3-3D-2C-B3-C3-FF,B_2
FE-2F-AD-05-FB-E9,A_1
36-B1-48-1D-06-B2,B_2
1F-04-F8-8C-19-1D,B_2
B3-36-58-79-BA-09,B_2
94-CC-6D-DA-E7-29,A_1
B1-FA-F1-9E-3D-D5,C_3
7B-EC-7A-26-E6-57,B_2
EF-87-DD-1E-DF-75,B_2
4F-AE-91-5D-9E-82,A_1
6B-B8-29-2A-F0-71,D_4
70-A3-F3-66-78-C2,D_4
8C-4A-8C-BE-91-B8,D_4
43-8E-B8-95-7E-A0,B_2
89-B4-3D-E4-B2-EE,C_3
91-13-D0-05-D7-A7,C_3
58-AD-08-42-9B-97,A_1
D8-29-95-3E-5F-AB,A_1
05-8B-EA-C3-13-D0,A_1
72-DE-B0-A4-28-60,B_2
5C-79-74-2E-18-12,C_3
36-8B-68-75-FB-19,D_4
A9-6C-BC-EE-80-07,A_1
C0-6D-1B-17-04-B0,D_4
3F-45-36-E8-F6-ED,A_1
E4-BC-6C-3A-B9-E1,C_3
B6-F0-3C-16-D7-E3,A_1
DC-83-9F-AD-B8-E2,D_4
04-D5-88-C1-A5-FB,D_4
33-C8-B5-C8-2A-3B,C_3
EE-33-A9-75-75-A8,C_3
0D-61-87-BA-1F-CA,B_2
C5-93-58-BB-0E-E5,C_3
03-F2-E2-9E-5B-B2,C_3
06-67-3C-F9-DE-B9,A_1
21-CB-B4-9E-73-80,C_3
56-C7-4C-DF-BC-04,B_2
F1-19-B5-1B-42-0C,C_3
5F-CD-1B-DD-DB-DB,C_3
61-15-9F-76-B7-81,A_1
6A-3D-0B-07-A0-B2,D_4
33-F4-5B-8B-5A-E8,A_1
59-6E-2C-A8-13-34,C_3
FC-55-7F-67-D7-FE,D_4
CF-97-C2-7C-E2-83,C_3
D8-9B-A8-63-93-7A,C_3
4D-52-34-63-DA-91,D_4
78-45-0F-32-4A-2A,D_4
5C-E4-DA-7A-80-2B,B_2
84-45-4E-16-EB-22,A_1
0E-C4-06-80-E8-E2,C_3
7A-93-CE-41-99-CA,B_2
57-DC-D9-64-C5-A8,B_2
57-84-DC-46-45-8A,C_3
BC-91-88-AE-64-5F,B_2
C6-AE-CD-64-60-CE,B_2
DD-3D-CE-3F-07-F1,B_2
5F-9D-EE-FE-4D-C4,A_1
64-A6-DA-28-A0-7B,A_1
AF-FB-EF-5D-69-B5,C_3
77-BC-12-B6-6A-14,A_1
F0-ED-8B-7B-03-F8,B_2
BA-9A-18-1C-CE-0B,C_3
F7-56-91-C8-EC-EE,D_4
99-EE-86-5A-B3-87,C_3
BD-EC-6B-CB-8F-CE,C_3
7D-CA-BC-50-3D-D0,B_2
4A-3B-68-24-BC-80,A_1
FA-5C-56-28-38-71,B_2
83-7B-2D-00-B7-BD,C_3
1B-AD-D2-53-8A-44,B_2
6A-98-75-B2-0F-4A,D_4
8A-EA-24-F2-E9-A5,D_4
D4-9F-83-5A-42-33,C_3
76-46-0D-6B-18-4E,A_1
18-8B-80-B7-A3-25,C_3
68-6F-B9-6C-D8-89,A_1
E0-EB-A4-F8-6A-46,A_1
96-61-B0-41-A0-58,A_1
25-37-3D-6C-76-2C,B_2
A5-BE-5F-3E-DB-78,C_3
50-CE-24-AB-CE-38,D_4
EE-A9-0E-41-AC-1D,C_3
FA-A2-AA-EC-E9-9A,B_2
76-0D-23-11-D1-21,C_3
38-83-43-FD-A4-34,C_3
5C-77-DB-47-E0-C2,D_4
7A-EE-96-CE-AE-88,C_3
52-47-6C-1D-2D-B9,D_4
56-18-E6-95-44-F8,D_4
83-9C-B5-4A-1C-D4,C_3
0D-CC-0E-A6-58-61,A_1
29-D4-E0-09-B3-24,C_3
CD-5A-C2-B7-5B-29,A_1
F5-B1-DF-D2-B4-B5,B_2
E5-89-2F-B9-C9-A5,C_3
49-9B-27-9C-6A-E9,A_1
F8-09-BA-ED-A4-E5,D_4
B2-79-32-58-A1-00,B_2
D7-88-36-5C-76-74,A_1
D4-69-62-7C-5A-F0,B_2
19-1B-4E-E0-07-20,D_4
B9-3B-A5-FE-5B-E2,D_4
9A-A8-EC-72-71-5A,C_3
EE-9F-C4-FF-CC-11,B_2
9A-D2-E3-91-00-46,C_3
A9-7D-ED-94-68-D1,A_1
60-0F-0A-A9-B5-DD,A_1
41-0D-CC-A1-62-4F,D_4
95-76-A2-1C-D3-DD,A_1
45-47-70-DF-52-26,A_1
0B-03-2C-D7-9A-AA,A_1
23-F0-29-81-2B-FE,D_4
E6-65-B4-3E-EA-D3,C_3
01-2C-F1-69-AC-BF,C_3
98-79-98-4E-9D-E1,C_3
F8-4E-9B-C1-C9-3C,C_3
E0-C2-C9-5D-01-33,A_1
EA-60-6F-D0-7F-68,C_3
C1-AC-A4-CF-52-1C,A_1
00-D9-B9-FE-91-AF,C_3
46-BF-C7-BD-C0-0D,D_4
FF-3A-E6-43-3B-A1,B_2
F4-CF-6F-B7-9D-B7,D_4
01-D2-9F-2C-8C-C9,A_1
29-75-D2-D9-DC-9A,C_3
48-9E-8F-92-6C-12,A_1
ED-0C-FB-31-B4-5D,C_3
17-5F-4A-3D-DB-10,B_2
5B-06-A8-FB-31-EC,A_1
D5-B6-1A-E4-FC-A0,D_4
A8-A9-85-B1-F5-56,B_2
36-9E-8F-88-0F-47,D_4
96-93-17-36-08-ED,A_1
93-01-E0-F6-5F-01,D_4
EB-E7-EA-A1-E8-59,D_4
23-35-4B-0E-A4-3A,D_4
FA-AB-C7-E1-6D-2B,D_4
E8-6D-FF-C1-CA-A8,B_2
C1-36-94-5E-E5-4E,B_2
18-6F-E9-F8-CF-5C,A_1
4C-0A-C4-FC-B5-DF,B_2
95-13-06-AC-FA-B6,C_3
A5-15-38-62-25-CA,C_3
AB-CE-26-1E-9F-F3,B_2
AA-1B-BC-CE-4D-DE,C_3
FC-D9-84-F2-20-A6,D_4
75-66-D1-D4-B9-77,A_1
E4-73-59-36-86-3C,D_4
DF-F0-30-45-ED-5D,D_4
C2-06-4C-6B-EB-B5,C_3
33-B7-91-FD-89-E9,C_3
CB-19-D2-FF-C7-DB,D_4
CE-D1-A5-F0-11-93,D_4
81-7F-4E-1B-29-1A,D_4
24-2D-EC-7D-42-64,C_3
38-6F-9F-50-61-DA,D_4
8C-B9-FE-F5-94-30,B_2
E8-C2-D8-49-1C-F8,A_1
C0-07-DE-1B-20-24,A_1
E3-96-73-D4-EB-A1,B_2
6F-3C-4A-7B-C1-50,C_3
E0-65-EB-BC-86-D7,C_3
C2-1D-2B-87-44-4A,B_2
57-58-17-63-A7-FE,C_3
33-02-93-C3-8E-11,A_1
3C-F0-B1-54-2D-7C,A_1
57-9C-AC-2C-D8-E8,B_2
6F-07-C0-46-63-15,C_3
0D-8C-29-A0-7F-2A,D_4
11-59-9D-F4-23-53,B_2
F4-9E-4E-67-C2-04,D_4
29-78-36-59-38-57,D_4
E7-31-90-34-1A-A1,B_2
32-CC-10-C9-F8-60,A_1
7F-E3-EA-5A-0F-28,A_1
1A-FF-73-FE-44-92,D_4
23-B2-E4-7E-F1-2F,D_4
C8-BE-79-E7-50-68,B_2
AC-91-DD-F5-06-66,D_4
BB-94-FB-AE-77-04,C_3
1B-13-55-4B-FE-5B,C_3
A4-F3-5B-D8-FA-B0,C_3
D5-05-1A-8C-6F-D9,C_3
1B-9A-FF-9F-3F-D0,B_2
BA-53-C4-67-AC-B7,D_4
AD-7A-A5-63-4A-ED,A_1
9E-E4-D4-9D-D2-0A,D_4
5D-76-99-A7-A9-EA,D_4
8F-DE-B6-F7-DF-75,D_4
FE-1F-5C-42-D9-9A,A_1
4B-7E-DD-0B-2A-BC,C_3
9F-02-22-A7-5D-78,C_3
CE-E4-7C-03-D7-93,A_1
D5-E7-37-2D-5A-6A,D_4
E8-54-B0-C3-A1-AC,C_3
DD-25-31-73-36-96,B_2
8C-52-54-FA-67-E0,C_3
2B-CB-81-DA-35-8E,D_4
28-19-A9-DA-07-58,B_2
7D-D8-15-59-87-F8,C_3
E5-EB-62-FE-E6-66,A_1
8F-1B-51-6B-92-A1,D_4
CE-9B-D7-01-3B-65,D_4
66-45-31-58-D0-5A,A_1
6A-72-79-02-D5-C3,D_4
67-10-EC-90-4E-A6,C_3
4F-D9-BC-B5-67-8F,D_4
D5-C3-03-03-D1-C7,A_1
C9-58-9B-98-E4-1A,A_1
AC-CB-0B-7B-B7-36,D_4
6B-37-4B-E4-15-10,A_1
4C-0E-CB-5D-71-06,A_1
6E-F4-7F-A9-1E-7F,A_1
D4-CB-CE-98-6B-AA,D_4
1F-EE-6E-B4-11-FA,A_1
E6-99-CB-C4-AD-37,D_4
8C-D4-3D-12-1E-B3,D_4
5A-B3-5F-38-90-12,B_2
D9-77-25-34-E9-7D,D_4
DD-B4-08-E5-97-0C,C_3
9C-61-A3-10-F5-56,D_4
A9-3B-68-19-7A-1B,A_1
16-95-B7-CA-69-EE,A_1
7E-8A-BF-26-27-6E,C_3
67-10-E2-55-FF-D8,D_4
EF-D6-EF-2D-E7-BF,A_1
49-B4-E2-F1-77-F4,D_4
9A-3D-83-1C-D5-EB,B_2
59-D8-8C-CB-0D-79,B_2
0A-6F-91-38-82-85,B_2
1E-DF-14-F9-D9-C3,A_1
C2-D4-29-2D-D8-4F,B_2
A2-4C-5B-7B-C4-49,C_3
56-FA-B0-69-13-AE,C_3
51-F9-23-7D-02-4A,B_2
96-78-16-BE-EE-A8,B_2
E2-9F-D7-4B-29-1A,C_3
30-2E-C2-E3-04-3D,D_4
11-A4-0B-EB-73-9F,A_1
99-3C-3C-16-70-96,B_2
AB-C0-8F-09-6F-7A,D_4
4A-EC-D1-25-56-A9,D_4
EA-99-05-20-EC-A9,C_3
0D-F6-71-35-E2-54,A_1
7B-B0-AB-F7-39-43,B_2
10-A4-4A-B1-D6-57,D_4
A5-F3-A6-72-D6-C3,C_3
E3-EC-5D-4E-57-70,D_4
9C-95-FE-16-C1-EA,B_2
82-61-8F-0C-DC-38,C_3
B7-C9-6F-0D-3C-E2,B_2
69-81-FA-AC-34-A0,B_2
27-B4-AC-01-1E-01,C_3
54-9B-FA-67-44-80,D_4
F1-F2-C4-3A-F5-2F,A_1
42-7F-5B-8A-03-12,B_2
69-FE-A2-C1-A9-50,D_4
85-66-53-77-6B-AF,A_1
6C-40-F3-D0-4B-13,B_2
B6-78-92-D1-F5-7A,C_3
BF-52-78-40-6D-FA,A_1
25-BE-C5-FF-0E-26,C_3
A3-DE-D2-2A-FC-42,C_3
0F-C5-E1-A7-20-C2,C_3
8E-3A-D5-E1-ED-28,A_1
E1-8F-AD-78-09-8D,B_2
62-0B-B5-2F-37-DD,C_3
47-45-0B-41-FA-40,B_2
45-03-BC-80-CE-B5,B_2
A2-57-BA-9E-B6-DE,C_3
A5-C8-B0-40-23-28,A_1
E4-2C-8C-D5-20-E8,D_4
92-A1-DF-D2-9C-6E,A_1
02-F8-5A-11-A0-E1,C_3
85-95-00-09-06-C3,A_1
50-C9-94-26-6A-3E,C_3
F7-EA-AD-0A-D2-84,C_3
88-2B-11-F5-92-03,B_2
13-4B-D5-68-9E-36,B_2
CC-38-79-1A-FF-AC,A_1
65-5E-32-35-C7-6A,A_1
1B-28-C5-E4-16-35,C_3
09-A9-EA-6C-B0-99,B_2
CB-C8-A4-14-FF-E0,D_4
11-48-7A-9B-FD-89,C_3
31-68-02-6A-89-60,A_1
10-69-83-80-EB-E5,D_4
07-47-F0-C7-C5-71,B_2
3F-1D-69-AA-23-6D,B_2
93-F8-8D-43-C9-BC,C_3
4E-12-80-57-35-BD,D_4
0A-2A-65-66-87-DE,C_3
94-F9-75-EF-3F-A6,D_4
47-2D-0B-DB-04-BE,B_2
61-C5-8A-8B-97-06,B_2
A5-77-F5-2F-44-0F,D_4
4A-4F-FD-A5-08-81,A_1
4F-0B-53-13-D5-A1,B_2
00-8C-D8-1C-10-85,C_3
92-09-F4-2F-30-23,B_2
6A-68-A7-12-35-8A,B_2
0E-1C-A8-A1-38-A9,B_2
4C-6A-B6-B5-8D-B8,B_2
50-A9-36-8A-9E-E1,C_3
5F-09-08-FF-3C-CB,D_4
B3-EA-1F-CD-9B-98,D_4
99-3B-31-7F-3C-79,B_2
96-4C-B0-29-67-5B,C_3
A5-89-79-C0-8A-91,C_3
1F-FE-90-09-B6-C8,C_3
5A-AC-20-0C-F1-39,C_3
0F-3A-55-AD-9F-E1,B_2
8D-86-A7-FF-EA-FF,C_3
5E-8C-01-30-2C-2F,A_1
64-9D-C8-24-C5-2F,A_1
7B-46-A5-33-CE-17,A_1
4C-6D-32-96-D9-0A,D_4
02-F5-0E-59-1F-A7,B_2
91-13-DA-7C-2D-2D,A_1
3D-78-BD-CB-E0-5B,D_4
4B-54-C1-24-2C-81,C_3
D0-BC-DE-A6-33-A0,C_3
79-03-12-C1-E4-6C,B_2
72-30-6B-2B-CA-B5,C_3
5B-37-79-74-29-C8,B_2
BC-86-33-2A-0B-49,D_4
15-E4-95-C4-69-0A,C_3
6C-14-4A-07-DA-8B,A_1
D9-1C-D0-95-9E-4B,C_3
86-61-9E-3C-38-30,A_1
8A-A9-4A-59-82-90,A_1
81-86-23-46-13-3C,B_2
04-91-1D-D4-E1-D6,D_4
6B-B4-B7-BD-BF-C0,B_2
03-6A-A1-8D-1E-55,B_2
53-6C-6C-D2-19-EC,A_1
92-19-1C-27-A5-D8,B_2
EF-D2-73-F6-7C-25,C_3
A9-15-BC-4A-0E-37,B_2
D2-33-A4-16-C0-0B,A_1
8A-6F-C3-82-4D-02,C_3
5C-CA-5E-7C-70-75,D_4
31-D1-08-B7-8E-39,B_2
07-AF-AC-D2-6D-7F,C_3
0F-37-D3-03-99-18,C_3
D6-D1-5F-21-CD-AA,D_4
B1-E1-69-8E-9F-8D,B_2
95-35-C5-C8-49-38,B_2
77-50-4D-01-14-F6,B_2
25-0A-D9-D6-D2-DF,B_2
7A-38-B9-1D-98-A7,C_3
21-82-7C-55-A9-BE,A_1
95-14-7C-42-2F-8C,D_4
1A-61-1C-49-F6-A9,B_2
8D-AC-F4-D8-5E-68,C_3
E8-20-6C-56-7D-DC,B_2
6D-5A-53-21-A2-1C,D_4
AE-11-E7-0B-27-F6,A_1
3E-61-DF-EA-95-88,B_2
F9-C9-E5-24-0B-4A,D_4
34-1C-98-60-C2-09,D_4
B2-92-E3-A7-DB-56,D_4
36-4C-F7-1B-4F-A8,A_1
43-52-AD-41-45-09,C_3
3C-BB-C4-9F-78-4E,A_1
A6-87-78-EE-1D-31,A_1
0C-A6-00-94-6B-67,A_1
B7-F4-58-C0-D8-71,B_2
4B-EB-DF-65-A2-E6,B_2
39-88-12-18-9E-EF,B_2
AB-E6-D4-3C-CC-2B,C_3
AF-37-5D-09-96-D5,C_3
7E-A8-9E-0E-D8-11,A_1
1F-D5-7E-4C-18-96,D_4
6B-7B-3A-61-F9-F1,A_1
68-60-84-49-6F-55,D_4
54-BD-CC-48-C6-1F,D_4
8C-F9-89-2D-98-8D,B_2
49-BB-00-10-AE-B9,A_1
F2-6A-76-46-C1-D3,D_4
37-71-BB-A2-EB-3A,C_3
3E-88-9C-EB-41-AA,D_4
97-81-09-C1-7A-34,B_2
00-9B-4F-7A-6B-CD,D_4
EC-42-5F-9E-CE-4B,C_3
22-1E-30-E4-7A-73,C_3
4B-1B-7A-08-04-13,C_3
23-B8-0B-3A-75-2D,A_1
46-9B-DB-13-03-F5,B_2
67-D9-B2-A9-0C-6D,B_2
99-28-45-2F-9E-00,B_2
B5-65-2A-98-AB-E2,B_2
73-DD-20-25-08-FA,A_1
92-94-E8-C7-89-E3,B_2
61-8E-C5-37-2F-7F,C_3
66-0D-CB-40-3D-2C,A_1
7F-01-3B-7E-59-69,A_1
A1-90-BE-82-0F-DC,D_4
40-1A-C4-E0-88-EF,A_1
95-76-68-40-D0-61,B_2
85-A1-D4-FE-92-F0,D_4
4D-37-E3-27-79-C8,D_4
EB-A8-03-91-00-C2,C_3
EF-FC-51-D4-C1-2A,D_4
BB-E5-E6-13-5E-29,B_2
01-61-83-D5-F8-07,B_2
73-98-AA-56-6F-8B,D_4
E1-19-71-ED-AF-2B,D_4
B2-8A-1D-FF-2C-83,D_4
97-86-3A-76-2E-62,D_4
D5-5B-24-45-FE-64,B_2
1F-53-09-B4-89-86,A_1
C5-1E-D3-45-07-75,D_4
E8-70-7C-5A-3A-2F,A_1
05-C0-2C-4D-D9-17,D_4
AB-C0-3D-EB-68-73,D_4
FA-B0-E2-F0-0B-37,C_3
41-2D-87-B1-0D-B7,C_3
27-B8-22-BE-8F-E3,C_3
3C-EE-01-06-24-8F,A_1
F1-F1-6C-4D-AE-86,C_3
5A-47-FF-35-51-0C,A_1
02-29-95-21-4E-0A,A_1
8A-4F-E3-ED-A7-5A,C_3
B5-C9-0F-91-B0-FD,B_2
42-6C-D1-45-53-AB,B_2
B4-C3-F6-0D-D2-38,A_1
0C-42-00-84-8C-23,A_1
8C-4E-0C-F4-88-06,B_2
E7-BD-4E-01-2D-4F,B_2
DE-89-53-2F-2B-4D,B_2
97-97-2B-CD-34-99,C_3
8F-22-83-BE-0A-72,D_4
1A-FF-ED-DB-F3-B2,A_1
F9-74-45-D2-36-4C,C_3
CD-F6-9A-E7-75-BC,B_2
6A-3B-60-A8-E6-AE,D_4
76-B0-4F-AA-A6-7B,C_3
04-35-3F-36-F7-C8,C_3
6E-4C-CA-DD-C5-D0,C_3
93-D8-F7-BD-97-B5,B_2
98-8A-7D-F1-5B-79,B_2
0C-3A-33-A9-11-0C,A_1
97-8C-19-DD-B2-0A,A_1
AC-94-C1-0D-69-3C,D_4
EC-FF-B9-FD-25-02,A_1
EC-FC-01-51-EB-B6,C_3
